BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR)
17,1019.3,557,400,2,0.136662,0.0603072,0.0763552,0.199823,0.945206,0.00254979,0.352657
17.5,1019.3,557,400,1,0.0119406,0.00919701,0.00274358,0.00718516,0.232046,0.0153485,1.4365
17.5,1019.3,557,400,2,0.136065,0.0599371,0.0761281,0.199353,0.945466,0.00253845,0.35256
18,1019.3,557,400,1,0.0119548,0.00922645,0.00272837,0.00714967,0.232024,0.0153375,1.43664
18,1019.3,557,400,2,0.135565,0.0596953,0.0758701,0.198805,0.945675,0.00252887,0.352482
18.5,1019.3,557,400,1,0.0119698,0.00925643,0.00271338,0.0071147,0.232007,0.0153288,1.43674
18.5,1019.3,557,400,2,0.135138,0.0595489,0.0755892,0.198198,0.945846,0.00252059,0.352418
19,1019.3,557,400,1,0.0119852,0.00928666,0.00269859,0.00708017,0.231995,0.0153218,1.43681
19,1019.3,557,400,2,0.134763,0.0594713,0.0752916,0.197549,0.945989,0.00251326,0.352365
19.5,1019.3,557,400,1,0.0120009,0.00931696,0.00268395,0.00704603,0.231985,0.0153162,1.43687
19.5,1019.3,557,400,2,0.134425,0.0594428,0.0749821,0.196869,0.94611,0.00250659,0.35232
20,1019.3,557,400,1,0.0120166,0.00934715,0.00266946,0.00701223,0.231977,0.0153115,1.43692
20,1019.3,557,400,2,0.134113,0.0594487,0.0746643,0.196167,0.946215,0.0025004,0.352281
22.5,1019.3,557,400,1,0.0120924,0.00949256,0.0025998,0.0068502,0.231954,0.0152993,1.43707
22.5,1019.3,557,400,2,0.132854,0.0598156,0.0730379,0.192564,0.946604,0.0024749,0.352136
25,1019.3,557,400,1,0.0121638,0.00963212,0.00253165,0.00669111,0.231931,0.015292,1.43721
25,1019.3,557,400,2,0.131549,0.0601766,0.0713728,0.188822,0.946921,0.00244857,0.352018
27.5,1019.3,557,400,1,0.0122302,0.00976481,0.00246542,0.00653615,0.231906,0.0152888,1.43736
27.5,1019.3,557,400,2,0.130225,0.0605209,0.0697043,0.18504,0.947195,0.00242186,0.351916
30,1019.3,557,400,1,0.0122932,0.00989232,0.00240092,0.00638489,0.231878,0.0152884,1.43754
30,1019.3,557,400,2,0.128872,0.060834,0.0680378,0.181232,0.947434,0.00239462,0.351827
32.5,1019.3,557,400,1,0.0123531,0.0100145,0.00233856,0.0062383,0.231848,0.0152903,1.43772
32.5,1019.3,557,400,2,0.127491,0.0611145,0.0663761,0.177405,0.947643,0.00236687,0.35175
35,1019.3,557,400,1,0.0124105,0.0101322,0.00227833,0.00609632,0.231815,0.015294,1.43793
35,1019.3,557,400,2,0.126084,0.0613628,0.0647211,0.173564,0.947822,0.00233867,0.351683
0,1019.3,557,600,1,0.0152106,0.0119985,0.00321214,0.00813437,0.240469,0.0171395,1.38618
0,1019.3,557,600,2,0.35099,0.33013,0.0208604,0.0508304,0.990453,0.00588351,0.336546
0.1,1019.3,557,600,1,0.0151694,0.011959,0.00321039,0.00813136,0.240455,0.0171612,1.38626
0.1,1019.3,557,600,2,0.349046,0.327816,0.0212306,0.0518123,0.988189,0.00586395,0.337318
0.5,1019.3,557,600,1,0.0149997,0.0117837,0.00321598,0.00815625,0.240381,0.0172115,1.38669
0.5,1019.3,557,600,2,0.342019,0.318346,0.023673,0.0584959,0.980763,0.00579344,0.339871
1,1019.3,557,600,1,0.0147874,0.0115657,0.00322171,0.00818406,0.240252,0.017255,1.38743
1,1019.3,557,600,2,0.332353,0.305353,0.0270003,0.067558,0.9721,0.00568678,0.3429
1.5,1019.3,557,600,1,0.0145846,0.0113605,0.00322408,0.00820262,0.24009,0.0172808,1.38837
1.5,1019.3,557,600,2,0.322433,0.292131,0.0303029,0.0765205,0.964614,0.00556853,0.345561
2,1019.3,557,600,1,0.0143961,0.0111722,0.00322397,0.00821428,0.239901,0.017291,1.38946
2,1019.3,557,600,2,0.31298,0.279532,0.0334485,0.0850535,0.958415,0.0054498,0.347796
2.5,1019.3,557,600,1,0.0142183,0.0109965,0.00322185,0.00822031,0.239691,0.0172897,1.39068
2.5,1019.3,557,600,2,0.303927,0.267482,0.0364453,0.0931772,0.953128,0.00533128,0.349726
3,1019.3,557,600,1,0.0140506,0.0108326,0.00321801,0.0082215,0.239462,0.0172778,1.39201
3,1019.3,557,600,2,0.295183,0.255873,0.0393101,0.100933,0.948546,0.0052125,0.351415
3.5,1019.3,557,600,1,0.0138917,0.0106793,0.00321244,0.00821779,0.239218,0.0172566,1.39343
3.5,1019.3,557,600,2,0.286681,0.24463,0.0420517,0.108345,0.944563,0.00509305,0.352897
4,1019.3,557,600,1,0.0137397,0.0105345,0.00320517,0.0082092,0.23896,0.017228,1.39493
4,1019.3,557,600,2,0.278379,0.233702,0.0446767,0.115429,0.941103,0.00497269,0.354194
4.5,1019.3,557,600,1,0.0135941,0.0103975,0.00319657,0.00819676,0.238691,0.0171923,1.39651
4.5,1019.3,557,600,2,0.270231,0.223039,0.0471926,0.122205,0.938107,0.00485115,0.355325
5,1019.3,557,600,1,0.0134548,0.0102681,0.00318672,0.00818074,0.23841,0.0171493,1.39815
5,1019.3,557,600,2,0.262197,0.212591,0.049606,0.128692,0.935532,0.00472808,0.356304
5.5,1019.3,557,600,1,0.0133217,0.0101461,0.00317565,0.00816121,0.238118,0.0170991,1.39987
5.5,1019.3,557,600,2,0.254236,0.202312,0.0519241,0.134907,0.933343,0.00460311,0.357139
6,1019.3,557,600,1,0.0131945,0.0100311,0.00316338,0.00813827,0.237814,0.0170414,1.40165
6,1019.3,557,600,2,0.246319,0.192167,0.0541519,0.140864,0.931515,0.00447603,0.35784
6.5,1019.3,557,600,1,0.0130728,0.0099228,0.00314996,0.00811204,0.2375,0.0169762,1.40351
6.5,1019.3,557,600,2,0.238417,0.182122,0.056295,0.146577,0.930034,0.00434656,0.35841
7,1019.3,557,600,1,0.0129561,0.0098207,0.00313541,0.00808261,0.237173,0.0169033,1.40544
7,1019.3,557,600,2,0.230511,0.172154,0.0583575,0.152058,0.928892,0.00421464,0.358851
7.5,1019.3,557,600,1,0.0128441,0.00972436,0.00311978,0.00805009,0.236835,0.0168224,1.40745
7.5,1019.3,557,600,2,0.222588,0.162244,0.0603444,0.157318,0.928096,0.00408027,0.359158
8,1019.3,557,600,1,0.0127368,0.00963374,0.00310303,0.00801438,0.236484,0.0167335,1.40954
8,1019.3,557,600,2,0.214661,0.152403,0.062258,0.162366,0.927663,0.00394391,0.359326
8.5,1019.3,557,600,1,0.0126341,0.00954888,0.00308519,0.00797563,0.236121,0.0166365,1.41171
8.5,1019.3,557,600,2,0.206767,0.142667,0.0640999,0.167204,0.927615,0.00380646,0.359345
9,1019.3,557,600,1,0.0125364,0.00946997,0.00306639,0.00793414,0.235747,0.0165322,1.41394
9,1019.3,557,600,2,0.198983,0.133117,0.0658664,0.171827,0.927971,0.00366953,0.359207
9.5,1019.3,557,600,1,0.0124442,0.0093974,0.00304675,0.00789023,0.235368,0.0164222,1.41622
9.5,1019.3,557,600,2,0.191425,0.123879,0.0675463,0.176208,0.928726,0.00353554,0.358915
10,1019.3,557,600,1,0.0123584,0.00933196,0.00302646,0.00784435,0.234988,0.0163088,1.41851
10,1019.3,557,600,2,0.184221,0.115098,0.0691227,0.18031,0.929835,0.00340701,0.358486
10.5,1019.3,557,600,1,0.0122801,0.00927428,0.00300578,0.00779722,0.234616,0.0161949,1.42076
10.5,1019.3,557,600,2,0.177491,0.106916,0.0705751,0.184085,0.93122,0.00328642,0.357953
11,1019.3,557,600,1,0.0122098,0.00922492,0.00298492,0.00774936,0.23426,0.0160833,1.42292
11,1019.3,557,600,2,0.171322,0.0994344,0.0718873,0.187496,0.932783,0.00317534,0.357354
11.5,1019.3,557,600,1,0.0121486,0.00918449,0.00296408,0.00770132,0.233925,0.0159763,1.42496
11.5,1019.3,557,600,2,0.165759,0.092712,0.0730468,0.190516,0.934432,0.00307496,0.356723
12,1019.3,557,600,1,0.0120966,0.00915308,0.00294347,0.00765362,0.233618,0.0158761,1.42683
12,1019.3,557,600,2,0.160831,0.0867862,0.0740449,0.193126,0.936078,0.00298585,0.356095
12.5,1019.3,557,600,1,0.012054,0.00913076,0.00292327,0.00760672,0.233342,0.0157845,1.42852
12.5,1019.3,557,600,2,0.156542,0.0816647,0.0748774,0.195317,0.937648,0.00290817,0.355499
13,1019.3,557,600,1,0.0120206,0.00911706,0.00290356,0.00756088,0.2331,0.0157028,1.43
13,1019.3,557,600,2,0.152874,0.077327,0.0755469,0.197098,0.939087,0.00284154,0.354955
13.5,1019.3,557,600,1,0.011996,0.00911155,0.00288444,0.00751634,0.232893,0.0156314,1.43127
13.5,1019.3,557,600,2,0.14978,0.0737206,0.0760598,0.198486,0.940366,0.00278529,0.354472
14,1019.3,557,600,1,0.0119792,0.00911333,0.00286591,0.00747315,0.232719,0.0155702,1.43234
14,1019.3,557,600,2,0.147208,0.0707788,0.0764289,0.199513,0.941472,0.00273838,0.354056
14.5,1019.3,557,600,1,0.0119694,0.00912147,0.00284796,0.00743129,0.232576,0.0155187,1.43322
14.5,1019.3,557,600,2,0.145088,0.0684197,0.0766682,0.200215,0.942412,0.00269961,0.353703
15,1019.3,557,600,1,0.0119657,0.00913513,0.00283059,0.00739077,0.23246,0.0154758,1.43394
15,1019.3,557,600,2,0.143358,0.0665632,0.0767952,0.200636,0.943192,0.00266788,0.35341
15.5,1019.3,557,600,1,0.011967,0.0091533,0.00281372,0.00735142,0.232369,0.0154407,1.4345
15.5,1019.3,557,600,2,0.141956,0.0651301,0.0768256,0.200815,0.943834,0.00264203,0.35317
16,1019.3,557,600,1,0.0119724,0.0091751,0.0027973,0.00731312,0.232297,0.0154122,1.43494
16,1019.3,557,600,2,0.140822,0.0640478,0.0767746,0.200789,0.944355,0.00262103,0.352975
16.5,1019.3,557,600,1,0.0119811,0.00919979,0.00278129,0.0072758,0.232242,0.0153893,1.43528
16.5,1019.3,557,600,2,0.139908,0.063251,0.0766569,0.200596,0.944773,0.00260397,0.352818
17,1019.3,557,600,1,0.0119922,0.00922656,0.00276562,0.00723927,0.2322,0.0153712,1.43554
17,1019.3,557,600,2,0.139166,0.0626808,0.0764851,0.200267,0.94511,0.00259002,0.352693
17.5,1019.3,557,600,1,0.0120051,0.00925485,0.00275026,0.00720346,0.232169,0.0153567,1.43573
17.5,1019.3,557,600,2,0.138558,0.0622872,0.0762711,0.199831,0.94538,0.0025785,0.352592
18,1019.3,557,600,1,0.0120193,0.00928411,0.00273515,0.00716826,0.232146,0.0153453,1.43588
18,1019.3,557,600,2,0.138053,0.062028,0.0760249,0.199314,0.945598,0.00256881,0.352511
18.5,1019.3,557,600,1,0.0120342,0.00931396,0.00272027,0.00713359,0.232128,0.0153362,1.43599
18.5,1019.3,557,600,2,0.137624,0.061869,0.0757546,0.198736,0.945776,0.00256049,0.352444
19,1019.3,557,600,1,0.0120497,0.00934412,0.00270558,0.00709938,0.232115,0.0153289,1.43607
19,1019.3,557,600,2,0.13725,0.0617828,0.0754669,0.198113,0.945924,0.00255317,0.352389
19.5,1019.3,557,600,1,0.0120654,0.00937436,0.00269106,0.00706555,0.232104,0.015323,1.43614
19.5,1019.3,557,600,2,0.136916,0.0617489,0.0751666,0.197457,0.94605,0.00254657,0.352342
20,1019.3,557,600,1,0.0120812,0.00940452,0.00267668,0.00703207,0.232096,0.015318,1.43619
20,1019.3,557,600,2,0.136609,0.0617519,0.0748574,0.196778,0.946159,0.00254047,0.352302
20.5,1019.3,557,600,1,0.012097,0.00943451,0.00266244,0.0069989,0.232089,0.0153139,1.43623
20.5,1019.3,557,600,2,0.136322,0.0617805,0.074542,0.196083,0.946256,0.00253472,0.352266
22.5,1019.3,557,600,1,0.012158,0.00955073,0.00260724,0.00687063,0.232069,0.0153039,1.43635
22.5,1019.3,557,600,2,0.135353,0.0620926,0.0732607,0.19325,0.946561,0.00251498,0.352152
25,1019.3,557,600,1,0.0122298,0.00968984,0.00254,0.00671404,0.232045,0.0152962,1.4365
25,1019.3,557,600,2,0.134133,0.0624949,0.0716377,0.189625,0.946881,0.00249013,0.352033
27.5,1019.3,557,600,1,0.012297,0.00982261,0.00247442,0.00656092,0.232018,0.015292,1.43667
27.5,1019.3,557,600,2,0.132866,0.0628604,0.070006,0.185943,0.947158,0.00246443,0.35193
30,1019.3,557,600,1,0.0123608,0.00995019,0.00241058,0.00641147,0.231988,0.0152906,1.43685
30,1019.3,557,600,2,0.13157,0.0631935,0.0683763,0.182234,0.947401,0.00243818,0.35184
32.5,1019.3,557,600,1,0.0124213,0.0100724,0.00234887,0.00626666,0.231956,0.0152915,1.43706
32.5,1019.3,557,600,2,0.130246,0.0634939,0.0667517,0.178507,0.947611,0.00241143,0.351762
35,1019.3,557,600,1,0.0124794,0.0101901,0.0022893,0.0061265,0.23192,0.0152942,1.43728
35,1019.3,557,600,2,0.128896,0.0637621,0.065134,0.174766,0.947792,0.00238424,0.351695
0,1019.3,557,800,1,0.0152513,0.0120404,0.00321091,0.00813152,0.240471,0.0171059,1.38617
0,1019.3,557,800,2,0.352586,0.331699,0.0208874,0.0508963,0.990771,0.00590161,0.336438
0.1,1019.3,557,800,1,0.0152104,0.0120012,0.00320916,0.00812853,0.240458,0.0171275,1.38625
0.1,1019.3,557,800,2,0.350652,0.329396,0.021256,0.0518745,0.988521,0.00588221,0.337204
0.5,1019.3,557,800,1,0.015042,0.0118272,0.0032148,0.00815356,0.240384,0.0171775,1.38667
0.5,1019.3,557,800,2,0.343666,0.319972,0.0236937,0.0585483,0.981146,0.00581235,0.339739
1,1019.3,557,800,1,0.0148315,0.0116109,0.00322062,0.00818163,0.240258,0.017221,1.3874
1,1019.3,557,800,2,0.33407,0.307058,0.0270114,0.0675892,0.972538,0.00570689,0.342746
1.5,1019.3,557,800,1,0.0146306,0.0114075,0.00322312,0.00820052,0.240098,0.0172469,1.38832
1.5,1019.3,557,800,2,0.324225,0.293921,0.0303036,0.0765287,0.965088,0.00559,0.345392
2,1019.3,557,800,1,0.014444,0.0112209,0.00322315,0.00821256,0.239912,0.0172574,1.3894
2,1019.3,557,800,2,0.314837,0.281397,0.0334406,0.0850432,0.958913,0.00547257,0.347616
2.5,1019.3,557,800,1,0.0142678,0.0110466,0.00322119,0.00821903,0.239705,0.0172566,1.3906
2.5,1019.3,557,800,2,0.305845,0.269415,0.03643,0.0931512,0.95364,0.00535528,0.349538
3,1019.3,557,800,1,0.0141016,0.0108841,0.00321753,0.0082207,0.23948,0.0172453,1.3919
3,1019.3,557,800,2,0.297161,0.257873,0.0392877,0.100893,0.949066,0.00523777,0.351222
3.5,1019.3,557,800,1,0.0139442,0.0107321,0.00321214,0.00821749,0.23924,0.0172249,1.3933
3.5,1019.3,557,800,2,0.288718,0.246696,0.0420224,0.10829,0.945086,0.00511963,0.352702
4,1019.3,557,800,1,0.0137937,0.0105886,0.00320508,0.00820944,0.238986,0.0171973,1.39478
4,1019.3,557,800,2,0.280477,0.235837,0.0446408,0.115361,0.941622,0.00500062,0.353999
4.5,1019.3,557,800,1,0.0136494,0.0104527,0.0031967,0.00819759,0.238721,0.0171627,1.39633
4.5,1019.3,557,800,2,0.272392,0.225242,0.0471502,0.122125,0.93862,0.00488048,0.355131
5,1019.3,557,800,1,0.0135115,0.0103244,0.0031871,0.00818223,0.238445,0.0171212,1.39795
5,1019.3,557,800,2,0.264423,0.214866,0.0495572,0.1286,0.936032,0.00475887,0.356113
5.5,1019.3,557,800,1,0.0133796,0.0102033,0.00317629,0.0081634,0.238158,0.0170725,1.39963
5.5,1019.3,557,800,2,0.25653,0.204661,0.0518689,0.134803,0.933827,0.00463545,0.356954
6,1019.3,557,800,1,0.0132536,0.0100893,0.00316431,0.00814122,0.23786,0.0170167,1.40139
6,1019.3,557,800,2,0.248685,0.194594,0.0540903,0.140748,0.931977,0.00450997,0.357662
6.5,1019.3,557,800,1,0.0131331,0.00998189,0.0031512,0.0081158,0.237551,0.0169535,1.40321
6.5,1019.3,557,800,2,0.240857,0.18463,0.056227,0.14645,0.93047,0.00438218,0.358242
7,1019.3,557,800,1,0.0130176,0.00988063,0.00313699,0.00808724,0.237232,0.0168829,1.4051
7,1019.3,557,800,2,0.233031,0.174748,0.0582829,0.151919,0.929295,0.00425204,0.358695
7.5,1019.3,557,800,1,0.0129068,0.00978513,0.00312171,0.00805566,0.2369,0.0168047,1.40706
7.5,1019.3,557,800,2,0.22519,0.164927,0.060263,0.157167,0.928459,0.0041195,0.359018
8,1019.3,557,800,1,0.0128006,0.00969529,0.00310533,0.00802093,0.236557,0.0167187,1.4091
8,1019.3,557,800,2,0.217346,0.155177,0.0621696,0.162203,0.927976,0.00398499,0.359205
8.5,1019.3,557,800,1,0.012699,0.00961115,0.0030879,0.00798323,0.236203,0.016625,1.41122
8.5,1019.3,557,800,2,0.209531,0.145526,0.0640051,0.167031,0.927869,0.00384931,0.359246
9,1019.3,557,800,1,0.0126024,0.00953289,0.00306952,0.00794285,0.235838,0.0165241,1.4134
9,1019.3,557,800,2,0.201818,0.136053,0.0657657,0.171644,0.928154,0.00371399,0.359136
9.5,1019.3,557,800,1,0.0125112,0.00946086,0.00305029,0.00790001,0.235467,0.0164176,1.41562
9.5,1019.3,557,800,2,0.194315,0.126874,0.0674418,0.176022,0.928834,0.00358128,0.358873
10,1019.3,557,800,1,0.0124262,0.00939579,0.00303039,0.00785517,0.235096,0.0163074,1.41786
10,1019.3,557,800,2,0.187144,0.118126,0.069018,0.180128,0.92987,0.00345369,0.358473
10.5,1019.3,557,800,1,0.0123483,0.00933827,0.00301008,0.00780899,0.234732,0.0161966,1.42006
10.5,1019.3,557,800,2,0.180431,0.109957,0.070474,0.183917,0.931185,0.00333354,0.357967
11,1019.3,557,800,1,0.0122785,0.0092889,0.00298956,0.00776203,0.234382,0.0160877,1.42218
11,1019.3,557,800,2,0.174258,0.102464,0.0717941,0.187352,0.932691,0.00322258,0.357389
11.5,1019.3,557,800,1,0.0122173,0.00924823,0.00296903,0.0077148,0.234052,0.0159828,1.42419
11.5,1019.3,557,800,2,0.168676,0.095711,0.0729653,0.190405,0.934297,0.00312202,0.356775
12,1019.3,557,800,1,0.0121651,0.00921643,0.00294869,0.00766781,0.233748,0.0158844,1.42604
12,1019.3,557,800,2,0.163718,0.0897394,0.0739784,0.193056,0.935914,0.00303247,0.356158
12.5,1019.3,557,800,1,0.0121223,0.00919356,0.00292871,0.00762151,0.233474,0.0157941,1.42771
12.5,1019.3,557,800,2,0.159386,0.0845569,0.0748293,0.195296,0.937469,0.00295412,0.355567
13,1019.3,557,800,1,0.0120884,0.00917919,0.00290918,0.00757617,0.233233,0.0157131,1.42918
13,1019.3,557,800,2,0.155668,0.0801478,0.0755198,0.197133,0.938905,0.00288667,0.355024
13.5,1019.3,557,800,1,0.0120632,0.00917296,0.00289021,0.00753204,0.233026,0.0156419,1.43046
13.5,1019.3,557,800,2,0.152521,0.0764664,0.0760547,0.198578,0.940191,0.00282953,0.354538
14,1019.3,557,800,1,0.0120458,0.00917401,0.0028718,0.00748921,0.232851,0.0155807,1.43153
14,1019.3,557,800,2,0.149896,0.0734498,0.0764463,0.199664,0.941309,0.00278172,0.354117
14.5,1019.3,557,800,1,0.0120354,0.00918147,0.00285396,0.00744766,0.232706,0.0155289,1.43242
14.5,1019.3,557,800,2,0.147728,0.071021,0.0767074,0.200423,0.942264,0.00274213,0.353758
15,1019.3,557,800,1,0.0120312,0.0091945,0.00283668,0.00740742,0.232589,0.0154856,1.43314
15,1019.3,557,800,2,0.145957,0.0691024,0.076855,0.200897,0.943062,0.00270968,0.353459
15.5,1019.3,557,800,1,0.012032,0.00921212,0.00281991,0.00736833,0.232495,0.0154499,1.43372
15.5,1019.3,557,800,2,0.144519,0.0676146,0.0769046,0.201125,0.943719,0.0026832,0.353212
16,1019.3,557,800,1,0.0120371,0.00923349,0.00280359,0.00733033,0.232422,0.0154208,1.43417
16,1019.3,557,800,2,0.143358,0.0664857,0.0768718,0.201147,0.944254,0.00266171,0.353012
16.5,1019.3,557,800,1,0.0120454,0.00925774,0.00278766,0.00729324,0.232365,0.0153974,1.43452
16.5,1019.3,557,800,2,0.14242,0.0656497,0.0767699,0.200995,0.944688,0.00264424,0.35285
17,1019.3,557,800,1,0.0120563,0.00928419,0.00277208,0.00725698,0.232322,0.0153787,1.43479
17,1019.3,557,800,2,0.141661,0.065048,0.0766127,0.200704,0.945037,0.00262999,0.35272
17.5,1019.3,557,800,1,0.012069,0.00931223,0.00275682,0.00722145,0.232289,0.0153638,1.435
17.5,1019.3,557,800,2,0.141042,0.0646299,0.0764119,0.200303,0.945317,0.00261826,0.352615
18,1019.3,557,800,1,0.0120831,0.0093413,0.00274181,0.00718654,0.232264,0.0153519,1.43515
18,1019.3,557,800,2,0.14053,0.0643521,0.0761776,0.199817,0.945544,0.00260845,0.352531
18.5,1019.3,557,800,1,0.012098,0.00937101,0.00272703,0.00715216,0.232245,0.0153424,1.43526
18.5,1019.3,557,800,2,0.140098,0.0641795,0.0759182,0.199267,0.945729,0.00260008,0.352462
19,1019.3,557,800,1,0.0121135,0.00940107,0.00271245,0.00711824,0.232231,0.0153347,1.43535
19,1019.3,557,800,2,0.139724,0.064084,0.0756403,0.19867,0.945884,0.00259276,0.352404
19.5,1019.3,557,800,1,0.0121293,0.00943124,0.00269803,0.00708472,0.23222,0.0153285,1.43542
19.5,1019.3,557,800,2,0.139393,0.064044,0.0753492,0.198039,0.946014,0.00258621,0.352356
20,1019.3,557,800,1,0.0121451,0.00946137,0.00268377,0.00705155,0.232211,0.0153232,1.43548
20,1019.3,557,800,2,0.139092,0.0640435,0.0750486,0.197383,0.946127,0.0025802,0.352313
20.5,1019.3,557,800,1,0.012161,0.00949134,0.00266964,0.0070187,0.232203,0.0153189,1.43552
20.5,1019.3,557,800,2,0.138812,0.0640706,0.0747414,0.19671,0.946228,0.00257456,0.352276
22.5,1019.3,557,800,1,0.0122225,0.00960756,0.0026149,0.00689171,0.232181,0.0153079,1.43566
22.5,1019.3,557,800,2,0.137876,0.0643858,0.0734901,0.193958,0.946542,0.00255538,0.352159
25,1019.3,557,800,1,0.012295,0.00974677,0.00254827,0.00673681,0.232155,0.015299,1.43582
25,1019.3,557,800,2,0.136706,0.064803,0.0719027,0.190429,0.946869,0.00253139,0.352038
27.5,1019.3,557,800,1,0.012363,0.00987964,0.00248332,0.00658543,0.232126,0.0152939,1.436
27.5,1019.3,557,800,2,0.135493,0.0651869,0.0703065,0.186843,0.947151,0.00250663,0.351933
30,1019.3,557,800,1,0.0124274,0.0100073,0.00242012,0.00643772,0.232094,0.0152914,1.4362
30,1019.3,557,800,2,0.134252,0.0655391,0.0687126,0.18323,0.947397,0.00248133,0.351841
32.5,1019.3,557,800,1,0.0124886,0.0101295,0.00235903,0.00629464,0.232059,0.0152913,1.43641
32.5,1019.3,557,800,2,0.132983,0.0658588,0.0671239,0.179599,0.94761,0.00245554,0.351762
35,1019.3,557,800,1,0.0125473,0.0102472,0.00230009,0.00615623,0.232022,0.0152929,1.43665
35,1019.3,557,800,2,0.131689,0.0661464,0.0655424,0.175956,0.947792,0.00242932,0.351694
0,1019.3,557,1000,1,0.0152918,0.0120822,0.00320967,0.00812868,0.240473,0.0170724,1.38616
0,1019.3,557,1000,2,0.354177,0.333263,0.0209142,0.0509615,0.991098,0.00591959,0.336327
0.1,1019.3,557,1000,1,0.0152513,0.0120434,0.00320794,0.0081257,0.24046,0.0170939,1.38623
0.1,1019.3,557,1000,2,0.352254,0.330972,0.0212811,0.0519359,0.988863,0.00590034,0.337087
0.5,1019.3,557,1000,1,0.0150842,0.0118706,0.00321363,0.00815087,0.240387,0.0171437,1.38665
0.5,1019.3,557,1000,2,0.345308,0.321594,0.0237142,0.0586003,0.981537,0.00583114,0.339603
1,1019.3,557,1000,1,0.0148756,0.011656,0.00321953,0.00817919,0.240263,0.017187,1.38737
1,1019.3,557,1000,2,0.335781,0.308758,0.0270225,0.0676205,0.972983,0.00572685,0.342589
1.5,1019.3,557,1000,1,0.0146765,0.0114544,0.00322215,0.00819842,0.240106,0.017213,1.38828
1.5,1019.3,557,1000,2,0.326009,0.295705,0.0303046,0.0765374,0.965571,0.0056113,0.345219
2,1019.3,557,1000,1,0.0144917,0.0112694,0.00322232,0.00821082,0.239923,0.0172238,1.38934
2,1019.3,557,1000,2,0.316688,0.283254,0.0334331,0.0850337,0.959419,0.00549513,0.347433
2.5,1019.3,557,1000,1,0.0143171,0.0110966,0.00322052,0.00821772,0.239719,0.0172234,1.39052
2.5,1019.3,557,1000,2,0.307755,0.27134,0.0364152,0.0931264,0.954161,0.00537908,0.349347
3,1019.3,557,1000,1,0.0141524,0.0109354,0.00321704,0.00821988,0.239498,0.0172127,1.3918
3,1019.3,557,1000,2,0.29913,0.259864,0.0392659,0.100854,0.949596,0.00526281,0.351027
3.5,1019.3,557,1000,1,0.0139965,0.0107847,0.00321183,0.00821713,0.239261,0.0171932,1.39318
3.5,1019.3,557,1000,2,0.290747,0.248753,0.0419939,0.108238,0.945618,0.00514594,0.352503
4,1019.3,557,1000,1,0.0138474,0.0106424,0.00320497,0.00820962,0.239011,0.0171665,1.39464
4,1019.3,557,1000,2,0.282565,0.237959,0.0446058,0.115296,0.942153,0.00502827,0.3538
4.5,1019.3,557,1000,1,0.0137045,0.0105077,0.00319681,0.00819837,0.23875,0.0171331,1.39616
4.5,1019.3,557,1000,2,0.274541,0.227432,0.047109,0.122048,0.939144,0.00490951,0.354933
5,1019.3,557,1000,1,0.0135678,0.0103803,0.00318745,0.00818365,0.238479,0.0170928,1.39775
5,1019.3,557,1000,2,0.266636,0.217126,0.0495099,0.128511,0.936545,0.00478933,0.355918
5.5,1019.3,557,1000,1,0.0134372,0.0102603,0.00317691,0.00816551,0.238196,0.0170457,1.3994
5.5,1019.3,557,1000,2,0.25881,0.206995,0.0518152,0.134702,0.934324,0.00466742,0.356764
6,1019.3,557,1000,1,0.0133123,0.0101471,0.0031652,0.00814406,0.237904,0.0169916,1.40112
6,1019.3,557,1000,2,0.251034,0.197004,0.0540304,0.140636,0.932455,0.00454351,0.357479
6.5,1019.3,557,1000,1,0.013193,0.0100406,0.00315239,0.00811943,0.237601,0.0169304,1.40291
6.5,1019.3,557,1000,2,0.243281,0.18712,0.0561608,0.146327,0.930922,0.00441739,0.358068
7,1019.3,557,1000,1,0.0130787,0.00994019,0.0031385,0.00809173,0.237288,0.0168621,1.40476
7,1019.3,557,1000,2,0.235531,0.177321,0.0582105,0.151784,0.929716,0.00428897,0.358532
7.5,1019.3,557,1000,1,0.0129691,0.00984551,0.00312357,0.00806105,0.236964,0.0167864,1.40668
7.5,1019.3,557,1000,2,0.227771,0.167587,0.060184,0.157022,0.928842,0.00415823,0.35887
8,1019.3,557,1000,1,0.012864,0.00975644,0.00310756,0.00802728,0.236628,0.0167032,1.40868
8,1019.3,557,1000,2,0.220009,0.157925,0.0620841,0.162046,0.928312,0.00402553,0.359075
8.5,1019.3,557,1000,1,0.0127635,0.009673,0.00309052,0.00799062,0.236282,0.0166125,1.41074
8.5,1019.3,557,1000,2,0.212272,0.148359,0.0639131,0.166863,0.928148,0.00389159,0.359138
9,1019.3,557,1000,1,0.0126679,0.00959538,0.00307255,0.00795132,0.235926,0.0165149,1.41287
9,1019.3,557,1000,2,0.204631,0.138963,0.0656678,0.171468,0.928366,0.00375788,0.359054
9.5,1019.3,557,1000,1,0.0125776,0.00952388,0.00305372,0.00790949,0.235563,0.0164117,1.41505
9.5,1019.3,557,1000,2,0.197183,0.129842,0.0673404,0.175842,0.928972,0.00362646,0.358819
