BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR)
5.5,1019.3,557.0,0.0,1,0.0104958,0.00743487,0.00306091,0.00782256,0.23545,0.0162448,1.41573
5.5,1019.3,557.0,0.0,2,0.120091,0.0481064,0.071985,0.179957,0.93039,0.00230676,0.358273
6.0,1019.3,557.0,0.0,1,0.0105145,0.00747176,0.00304274,0.0077829,0.2354,0.0162202,1.41603
6.0,1019.3,557.0,0.0,2,0.119956,0.0479217,0.0720347,0.180407,0.930933,0.00230455,0.358064
6.5,1019.3,557.0,0.0,1,0.0105335,0.00750888,0.00302464,0.0077433,0.23535,0.0161948,1.41633
6.5,1019.3,557.0,0.0,2,0.119775,0.0477015,0.072073,0.180818,0.931456,0.00230143,0.357863
7.0,1019.3,557.0,0.0,1,0.0105526,0.00754606,0.00300655,0.00770362,0.235298,0.0161688,1.41664
7.0,1019.3,557.0,0.0,2,0.119548,0.0474478,0.0721005,0.181192,0.931964,0.00229742,0.357668
7.5,1019.3,557.0,0.0,1,0.0105717,0.00758316,0.00298851,0.00766395,0.235245,0.0161423,1.41696
7.5,1019.3,557.0,0.0,2,0.119278,0.0471602,0.0721179,0.181531,0.93246,0.00229255,0.357477
8.0,1019.3,557.0,0.0,1,0.0105905,0.00761999,0.00297054,0.00762433,0.235191,0.0161153,1.41729
8.0,1019.3,557.0,0.0,2,0.118965,0.04684,0.0721254,0.181836,0.932952,0.00228684,0.357289
8.5,1019.3,557.0,0.0,1,0.0106092,0.00765661,0.00295262,0.00758475,0.235135,0.0160878,1.41763
8.5,1019.3,557.0,0.0,2,0.118611,0.0464873,0.0721238,0.182109,0.933444,0.0022803,0.3571
9.0,1019.3,557.0,0.0,1,0.0106277,0.00769294,0.00293475,0.0075452,0.235078,0.0160599,1.41797
9.0,1019.3,557.0,0.0,2,0.118219,0.0461053,0.0721133,0.18235,0.933946,0.00227301,0.356909
9.5,1019.3,557.0,0.0,1,0.0106461,0.0077292,0.0029169,0.00750557,0.23502,0.0160317,1.41832
9.5,1019.3,557.0,0.0,2,0.117795,0.0457004,0.0720943,0.182563,0.93447,0.00226505,0.356708
10.0,1019.3,557.0,0.0,1,0.0106645,0.00776539,0.00289911,0.00746596,0.234963,0.0160036,1.41866
10.0,1019.3,557.0,0.0,2,0.117352,0.0452866,0.0720658,0.182743,0.935027,0.00225668,0.356496
10.5,1019.3,557.0,0.0,1,0.0106832,0.00780181,0.00288142,0.00742653,0.234907,0.0159761,1.419
10.5,1019.3,557.0,0.0,2,0.116914,0.044889,0.0720249,0.182885,0.935622,0.00224829,0.356269
11.0,1019.3,557.0,0.0,1,0.0107028,0.00783892,0.00286392,0.00738743,0.234856,0.0159499,1.41931
11.0,1019.3,557.0,0.0,2,0.116503,0.0445362,0.071967,0.182978,0.936248,0.0022403,0.356031
11.5,1019.3,557.0,0.0,1,0.0107229,0.00787633,0.0028466,0.00734873,0.23481,0.0159259,1.41959
11.5,1019.3,557.0,0.0,2,0.116137,0.0442501,0.0718872,0.18301,0.936882,0.00223306,0.35579
12.0,1019.3,557.0,0.0,1,0.0107437,0.0079142,0.00282946,0.00731036,0.23477,0.0159042,1.41983
12.0,1019.3,557.0,0.0,2,0.11582,0.0440361,0.071784,0.182979,0.937506,0.00222664,0.355553
12.5,1019.3,557.0,0.0,1,0.0107648,0.00795244,0.0028124,0.00727212,0.234737,0.0158852,1.42003
12.5,1019.3,557.0,0.0,2,0.115553,0.0438967,0.0716563,0.182882,0.938106,0.00222108,0.355326
13.0,1019.3,557.0,0.0,1,0.0107869,0.00799138,0.00279551,0.00723421,0.23471,0.0158685,1.42019
13.0,1019.3,557.0,0.0,2,0.115337,0.0438333,0.0715041,0.182718,0.938673,0.00221639,0.355111
13.5,1019.3,557.0,0.0,1,0.0108095,0.00803077,0.00277872,0.00719651,0.23469,0.0158542,1.42031
13.5,1019.3,557.0,0.0,2,0.115172,0.0438434,0.0713282,0.182492,0.939199,0.00221256,0.354912
14.0,1019.3,557.0,0.0,1,0.0108325,0.00807041,0.00276209,0.00715913,0.234676,0.0158421,1.4204
14.0,1019.3,557.0,0.0,2,0.115047,0.043916,0.071131,0.182208,0.939686,0.00220945,0.354728
14.5,1019.3,557.0,0.0,1,0.0108556,0.00811005,0.00274554,0.00712188,0.234665,0.0158319,1.42046
14.5,1019.3,557.0,0.0,2,0.114953,0.0440367,0.0709164,0.181877,0.940137,0.00220686,0.354558
15.0,1019.3,557.0,0.0,1,0.0108786,0.00814953,0.00272907,0.00708477,0.234658,0.0158231,1.42051
15.0,1019.3,557.0,0.0,2,0.114879,0.0441909,0.0706879,0.181507,0.940559,0.00220462,0.354399
15.5,1019.3,557.0,0.0,1,0.0109015,0.00818876,0.00271274,0.00704796,0.234652,0.0158153,1.42054
15.5,1019.3,557.0,0.0,2,0.114815,0.0443663,0.0704489,0.181107,0.940956,0.00220255,0.35425
17.5,1019.3,557.0,0.0,1,0.0109896,0.00834038,0.00264923,0.00690483,0.234638,0.0157911,1.42063
17.5,1019.3,557.0,0.0,2,0.11459,0.0451614,0.0694287,0.179311,0.942364,0.00219488,0.35372
20.0,1019.3,557.0,0.0,1,0.0110915,0.00851908,0.0025724,0.00673105,0.234621,0.0157684,1.42073
20.0,1019.3,557.0,0.0,2,0.114162,0.0461023,0.0680592,0.176746,0.943875,0.00218268,0.353154
22.5,1019.3,557.0,0.0,1,0.0111858,0.00868783,0.00249792,0.00656181,0.234602,0.0157514,1.42085
22.5,1019.3,557.0,0.0,2,0.113554,0.0469437,0.0666103,0.173896,0.945173,0.0021673,0.352669
25.0,1019.3,557.0,0.0,1,0.0112736,0.00884804,0.00242556,0.00639653,0.234581,0.0157394,1.42097
25.0,1019.3,557.0,0.0,2,0.112794,0.0476939,0.0651002,0.170815,0.94629,0.00214925,0.352253
27.5,1019.3,557.0,0.0,1,0.0113575,0.00900176,0.00235577,0.00623647,0.234557,0.0157306,1.42112
27.5,1019.3,557.0,0.0,2,0.111905,0.0483624,0.0635428,0.167543,0.947256,0.00212893,0.351894
30.0,1019.3,557.0,0.0,1,0.0114377,0.00914879,0.00228891,0.00608251,0.234531,0.0157247,1.42127
30.0,1019.3,557.0,0.0,2,0.110908,0.0489579,0.0619497,0.164116,0.948091,0.00210673,0.351584
32.5,1019.3,557.0,0.0,1,0.0115144,0.00929006,0.00222432,0.00593315,0.234504,0.0157217,1.42144
32.5,1019.3,557.0,0.0,2,0.109819,0.0494874,0.060332,0.160566,0.948815,0.00208295,0.351316
35.0,1019.3,557.0,0.0,1,0.0115883,0.00942623,0.00216205,0.00578849,0.234474,0.0157212,1.42162
35.0,1019.3,557.0,0.0,2,0.108657,0.049957,0.0587001,0.156925,0.94944,0.00205791,0.351084
0.0,1019.3,557.0,200.0,1,0.0104117,0.00715818,0.00325351,0.0082325,0.235824,0.0163151,1.41348
0.0,1019.3,557.0,200.0,2,0.116402,0.0452227,0.0711792,0.173442,0.922948,0.00222901,0.361162
0.1,1019.3,557.0,200.0,1,0.0104425,0.00718672,0.00325576,0.00823802,0.236067,0.0164092,1.41203
0.1,1019.3,557.0,200.0,2,0.118993,0.0485796,0.0704132,0.17162,0.922068,0.00227632,0.361506
0.5,1019.3,557.0,200.0,1,0.0104426,0.00719955,0.00324306,0.00821199,0.236071,0.0164255,1.41201
0.5,1019.3,557.0,200.0,2,0.119907,0.0494365,0.0704704,0.172155,0.922761,0.00229363,0.361235
1.0,1019.3,557.0,200.0,1,0.010442,0.00721569,0.00322629,0.00817754,0.236033,0.0164261,1.41223
1.0,1019.3,557.0,200.0,2,0.120611,0.0499283,0.0706829,0.173176,0.923693,0.00230741,0.36087
1.5,1019.3,557.0,200.0,1,0.0104449,0.00723602,0.00320888,0.00814127,0.235985,0.016418,1.41252
1.5,1019.3,557.0,200.0,2,0.121081,0.050181,0.0709003,0.174187,0.924578,0.00231686,0.360525
2.0,1019.3,557.0,200.0,1,0.0104518,0.0072607,0.00319113,0.00810391,0.235936,0.0164055,1.41281
2.0,1019.3,557.0,200.0,2,0.12144,0.0503433,0.0710969,0.175124,0.925416,0.00232417,0.360198
2.5,1019.3,557.0,200.0,1,0.010462,0.00728877,0.00317327,0.00806608,0.235888,0.01639,1.4131
2.5,1019.3,557.0,200.0,2,0.121719,0.0504491,0.0712703,0.175984,0.926206,0.00232994,0.359891
3.0,1019.3,557.0,200.0,1,0.0104748,0.00731951,0.00315533,0.00802786,0.235841,0.0163723,1.41338
3.0,1019.3,557.0,200.0,2,0.121929,0.0505068,0.0714225,0.176775,0.92695,0.00233438,0.359602
3.5,1019.3,557.0,200.0,1,0.0104894,0.0073521,0.00313728,0.00798922,0.235794,0.016353,1.41367
3.5,1019.3,557.0,200.0,2,0.122077,0.050521,0.0715556,0.177501,0.927651,0.00233761,0.35933
4.0,1019.3,557.0,200.0,1,0.0105055,0.00738637,0.00311917,0.00795027,0.235747,0.0163322,1.41395
4.0,1019.3,557.0,200.0,2,0.122166,0.0504951,0.0716711,0.178169,0.928316,0.00233971,0.359073
4.5,1019.3,557.0,200.0,1,0.0105229,0.00742186,0.00310105,0.00791114,0.235699,0.0163101,1.41423
4.5,1019.3,557.0,200.0,2,0.122201,0.0504305,0.0717707,0.178783,0.928947,0.00234075,0.358829
5.0,1019.3,557.0,200.0,1,0.010541,0.00745805,0.00308292,0.00787188,0.235652,0.016287,1.41452
5.0,1019.3,557.0,200.0,2,0.122184,0.0503285,0.0718555,0.179348,0.929548,0.00234078,0.358597
5.5,1019.3,557.0,200.0,1,0.0105597,0.00749483,0.00306482,0.00783258,0.235603,0.016263,1.41481
5.5,1019.3,557.0,200.0,2,0.122116,0.0501895,0.0719269,0.179867,0.930121,0.00233983,0.358376
6.0,1019.3,557.0,200.0,1,0.0105788,0.007532,0.00304677,0.00779327,0.235554,0.0162383,1.41511
6.0,1019.3,557.0,200.0,2,0.122001,0.0500152,0.0719858,0.180343,0.930671,0.00233795,0.358164
6.5,1019.3,557.0,200.0,1,0.0105982,0.00756939,0.0030288,0.00775404,0.235503,0.0162128,1.41541
6.5,1019.3,557.0,200.0,2,0.121839,0.0498057,0.072033,0.18078,0.931202,0.00233516,0.35796
7.0,1019.3,557.0,200.0,1,0.0106177,0.00760683,0.00301084,0.00771473,0.235452,0.0161868,1.41572
7.0,1019.3,557.0,200.0,2,0.121632,0.049563,0.0720691,0.181178,0.931716,0.00233149,0.357763
7.5,1019.3,557.0,200.0,1,0.0106371,0.00764418,0.00299294,0.00767544,0.2354,0.0161603,1.41603
7.5,1019.3,557.0,200.0,2,0.121382,0.0492869,0.072095,0.181541,0.932218,0.00232696,0.35757
8.0,1019.3,557.0,200.0,1,0.0106564,0.00768126,0.0029751,0.00763622,0.235346,0.0161333,1.41636
8.0,1019.3,557.0,200.0,2,0.12109,0.0489787,0.0721108,0.181869,0.932714,0.00232159,0.35738
8.5,1019.3,557.0,200.0,1,0.0106754,0.00771811,0.00295733,0.00759706,0.235291,0.016106,1.41669
8.5,1019.3,557.0,200.0,2,0.120756,0.0486385,0.0721174,0.182166,0.93321,0.0023154,0.35719
9.0,1019.3,557.0,200.0,1,0.0106943,0.00775467,0.0029396,0.00755791,0.235235,0.0160783,1.41702
9.0,1019.3,557.0,200.0,2,0.120384,0.0482696,0.0721147,0.18243,0.933715,0.00230847,0.356997
9.5,1019.3,557.0,200.0,1,0.010713,0.00779114,0.00292189,0.00751866,0.235178,0.0160503,1.41737
9.5,1019.3,557.0,200.0,2,0.119981,0.0478777,0.0721035,0.182664,0.93424,0.00230086,0.356796
10.0,1019.3,557.0,200.0,1,0.0107318,0.00782753,0.00290423,0.00747946,0.235121,0.0160224,1.41771
10.0,1019.3,557.0,200.0,2,0.119559,0.0474766,0.0720827,0.182866,0.934795,0.00229284,0.356584
10.5,1019.3,557.0,200.0,1,0.0107508,0.00786412,0.0028867,0.00744044,0.235066,0.0159951,1.41804
10.5,1019.3,557.0,200.0,2,0.119139,0.0470893,0.0720497,0.183031,0.935387,0.00228476,0.356359
11.0,1019.3,557.0,200.0,1,0.0107707,0.00790137,0.00286934,0.00740176,0.235015,0.015969,1.41835
11.0,1019.3,557.0,200.0,2,0.118744,0.0467442,0.0720001,0.183147,0.93601,0.00227704,0.356122
11.5,1019.3,557.0,200.0,1,0.010791,0.00793887,0.00285217,0.00736346,0.23497,0.015945,1.41862
11.5,1019.3,557.0,200.0,2,0.118393,0.0464634,0.0719291,0.183204,0.936642,0.00227004,0.355881
12.0,1019.3,557.0,200.0,1,0.0108119,0.00797676,0.00283517,0.00732549,0.23493,0.0159233,1.41886
12.0,1019.3,557.0,200.0,2,0.118088,0.0462527,0.0718351,0.183198,0.937267,0.00226383,0.355644
12.5,1019.3,557.0,200.0,1,0.0108333,0.00801506,0.00281825,0.00728765,0.234897,0.0159041,1.41906
12.5,1019.3,557.0,200.0,2,0.117832,0.046115,0.0717172,0.183127,0.937868,0.00225847,0.355416
13.0,1019.3,557.0,200.0,1,0.0108555,0.008054,0.00280149,0.00725013,0.234869,0.0158871,1.41923
13.0,1019.3,557.0,200.0,2,0.117626,0.0460511,0.0715752,0.182992,0.938438,0.00225394,0.3552
13.5,1019.3,557.0,200.0,1,0.0108782,0.00809338,0.00278484,0.0072128,0.234848,0.0158725,1.41936
13.5,1019.3,557.0,200.0,2,0.117469,0.0460596,0.0714096,0.182793,0.938968,0.00225026,0.355
14.0,1019.3,557.0,200.0,1,0.0109013,0.00813299,0.00276834,0.00717579,0.234833,0.01586,1.41945
14.0,1019.3,557.0,200.0,2,0.117353,0.0461306,0.0712228,0.182538,0.93946,0.00224729,0.354814
14.5,1019.3,557.0,200.0,1,0.0109245,0.00817262,0.00275192,0.00713892,0.234821,0.0158494,1.41952
14.5,1019.3,557.0,200.0,2,0.117269,0.0462506,0.0710184,0.182234,0.939916,0.00224486,0.354642
15.0,1019.3,557.0,200.0,1,0.0109477,0.0082121,0.00273559,0.0071022,0.234813,0.0158402,1.41957
15.0,1019.3,557.0,200.0,2,0.117205,0.0464052,0.0707998,0.181891,0.940342,0.00224279,0.354481
15.5,1019.3,557.0,200.0,1,0.0109707,0.00825134,0.00271939,0.00706577,0.234807,0.0158321,1.41961
15.5,1019.3,557.0,200.0,2,0.117152,0.0465822,0.0705703,0.181516,0.940743,0.00224092,0.35433
16.0,1019.3,557.0,200.0,1,0.0109936,0.00829026,0.00270334,0.00702967,0.234802,0.0158247,1.41964
16.0,1019.3,557.0,200.0,2,0.117104,0.0467723,0.0703321,0.181116,0.941124,0.00223912,0.354186
17.5,1019.3,557.0,200.0,1,0.0110601,0.0084039,0.00265624,0.00692366,0.23479,0.0158061,1.41971
17.5,1019.3,557.0,200.0,2,0.116966,0.0473819,0.0695836,0.17981,0.942168,0.00223385,0.353794
20.0,1019.3,557.0,200.0,1,0.0111622,0.00858195,0.00258028,0.00675233,0.23477,0.0157826,1.41983
20.0,1019.3,557.0,200.0,2,0.11661,0.0483511,0.0682591,0.177368,0.943682,0.00222294,0.353226
22.5,1019.3,557.0,200.0,1,0.0112573,0.00875075,0.00250652,0.00658506,0.234749,0.0157644,1.41996
22.5,1019.3,557.0,200.0,2,0.116069,0.0492151,0.066854,0.174636,0.944987,0.00220871,0.352739
25.0,1019.3,557.0,200.0,1,0.011346,0.00891105,0.0024349,0.00642186,0.234725,0.0157511,1.4201
25.0,1019.3,557.0,200.0,2,0.115375,0.0499876,0.0653878,0.171673,0.94611,0.00219181,0.35232
27.5,1019.3,557.0,200.0,1,0.0114306,0.00906472,0.00236584,0.00626382,0.234699,0.0157411,1.42026
27.5,1019.3,557.0,200.0,2,0.114553,0.0506782,0.0638746,0.16852,0.947078,0.00217265,0.35196
30.0,1019.3,557.0,200.0,1,0.0115115,0.00921173,0.00229974,0.00611195,0.23467,0.015734,1.42044
30.0,1019.3,557.0,200.0,2,0.113621,0.0512956,0.0623258,0.165211,0.947915,0.0021516,0.351649
32.5,1019.3,557.0,200.0,1,0.0115889,0.00935296,0.00223592,0.00596469,0.234639,0.0157297,1.42062
32.5,1019.3,557.0,200.0,2,0.1126,0.0518472,0.0607525,0.161781,0.948639,0.00212898,0.351381
35.0,1019.3,557.0,200.0,1,0.0116635,0.00948906,0.00217441,0.00582214,0.234607,0.0157279,1.42082
35.0,1019.3,557.0,200.0,2,0.111504,0.0523388,0.0591651,0.158259,0.949264,0.00210512,0.351149
0.0,1019.3,557.0,400.0,1,0.0104719,0.00721546,0.00325642,0.00823932,0.235984,0.0163383,1.41252
0.0,1019.3,557.0,400.0,2,0.118198,0.0472012,0.070997,0.172998,0.922541,0.00225819,0.361321
0.1,1019.3,557.0,400.0,1,0.0105023,0.00724379,0.00325854,0.00824456,0.236222,0.0164304,1.4111
0.1,1019.3,557.0,400.0,2,0.120785,0.0505493,0.0702359,0.171189,0.921677,0.00230535,0.36166
0.5,1019.3,557.0,400.0,1,0.0105025,0.00725663,0.00324588,0.00821869,0.236224,0.016446,1.41109
0.5,1019.3,557.0,400.0,2,0.121715,0.0514114,0.0703039,0.171754,0.922386,0.00232297,0.361382
1.0,1019.3,557.0,400.0,1,0.0105021,0.00727291,0.0032292,0.00818452,0.236186,0.016446,1.41132
1.0,1019.3,557.0,400.0,2,0.122443,0.0519133,0.0705296,0.172814,0.923337,0.00233714,0.361009
1.5,1019.3,557.0,400.0,1,0.0105053,0.00729344,0.00321188,0.00814854,0.236137,0.0164374,1.41161
1.5,1019.3,557.0,400.0,2,0.122936,0.0521761,0.0707595,0.17386,0.924239,0.00234696,0.360657
2.0,1019.3,557.0,400.0,1,0.0105126,0.00731837,0.00319421,0.00811146,0.236087,0.0164244,1.41191
2.0,1019.3,557.0,400.0,2,0.123316,0.052348,0.0709681,0.174831,0.925093,0.00235464,0.360324
2.5,1019.3,557.0,400.0,1,0.0105232,0.00734671,0.00317644,0.00807392,0.236039,0.0164085,1.4122
2.5,1019.3,557.0,400.0,2,0.123616,0.0524632,0.071153,0.175725,0.925897,0.00236077,0.360011
3.0,1019.3,557.0,400.0,1,0.0105363,0.00737772,0.00315859,0.008036,0.235991,0.0163904,1.41248
3.0,1019.3,557.0,400.0,2,0.123846,0.0525302,0.0713162,0.176546,0.926653,0.00236555,0.359717
3.5,1019.3,557.0,400.0,1,0.0105513,0.00741061,0.00314065,0.00799766,0.235943,0.0163708,1.41277
3.5,1019.3,557.0,400.0,2,0.124014,0.0525538,0.0714599,0.177303,0.927367,0.00236911,0.359441
4.0,1019.3,557.0,400.0,1,0.0105678,0.00744517,0.00312264,0.00795903,0.235896,0.0163496,1.41305
4.0,1019.3,557.0,400.0,2,0.124123,0.0525373,0.0715857,0.178,0.928042,0.00237154,0.359179
4.5,1019.3,557.0,400.0,1,0.0105856,0.00748095,0.00310462,0.00792022,0.235849,0.0163272,1.41334
4.5,1019.3,557.0,400.0,2,0.124178,0.0524823,0.0716952,0.178643,0.928684,0.0023729,0.358931
5.0,1019.3,557.0,400.0,1,0.010604,0.00751743,0.00308661,0.00788129,0.235801,0.0163039,1.41362
5.0,1019.3,557.0,400.0,2,0.12418,0.0523901,0.0717897,0.179235,0.929293,0.00237326,0.358696
5.5,1019.3,557.0,400.0,1,0.0106231,0.00755448,0.00306863,0.00784234,0.235752,0.0162798,1.41391
5.5,1019.3,557.0,400.0,2,0.124132,0.0522611,0.0718704,0.17978,0.929875,0.00237264,0.358471
6.0,1019.3,557.0,400.0,1,0.0106426,0.00759192,0.0030507,0.00780339,0.235703,0.0162549,1.41421
6.0,1019.3,557.0,400.0,2,0.124035,0.0520971,0.0719383,0.180282,0.930433,0.00237109,0.358256
6.5,1019.3,557.0,400.0,1,0.0106624,0.00762956,0.00303285,0.00776453,0.235653,0.0162293,1.41451
6.5,1019.3,557.0,400.0,2,0.123893,0.0518983,0.0719944,0.180744,0.930971,0.00236862,0.358049
7.0,1019.3,557.0,400.0,1,0.0106823,0.00766724,0.00301502,0.00772558,0.235602,0.0162033,1.41481
7.0,1019.3,557.0,400.0,2,0.123706,0.0516666,0.0720392,0.181167,0.931491,0.00236528,0.357849
7.5,1019.3,557.0,400.0,1,0.0107021,0.00770484,0.00299725,0.00768669,0.23555,0.0161767,1.41513
7.5,1019.3,557.0,400.0,2,0.123475,0.0514018,0.0720734,0.181554,0.932,0.00236108,0.357654
8.0,1019.3,557.0,400.0,1,0.0107217,0.00774214,0.00297955,0.00764786,0.235497,0.0161498,1.41545
8.0,1019.3,557.0,400.0,2,0.123203,0.0511054,0.0720975,0.181906,0.932501,0.00235606,0.357462
8.5,1019.3,557.0,400.0,1,0.0107411,0.00777922,0.00296192,0.00760911,0.235442,0.0161225,1.41577
8.5,1019.3,557.0,400.0,2,0.12289,0.0507776,0.0721121,0.182225,0.933001,0.00235022,0.35727
9.0,1019.3,557.0,400.0,1,0.0107603,0.00781599,0.00294433,0.00757032,0.235387,0.016095,1.41611
9.0,1019.3,557.0,400.0,2,0.122539,0.0504215,0.0721173,0.182512,0.933508,0.00234363,0.357076
9.5,1019.3,557.0,400.0,1,0.0107794,0.00785265,0.00292675,0.00753147,0.235331,0.0160672,1.41644
9.5,1019.3,557.0,400.0,2,0.122156,0.0500426,0.0721138,0.182768,0.934034,0.00233639,0.356875
10.0,1019.3,557.0,400.0,1,0.0107985,0.00788923,0.00290925,0.00749267,0.235275,0.0160396,1.41678
10.0,1019.3,557.0,400.0,2,0.121754,0.0496539,0.0721005,0.182992,0.934588,0.0023287,0.356663
10.5,1019.3,557.0,400.0,1,0.0108178,0.00792598,0.00289186,0.00745407,0.235221,0.0160124,1.41711
10.5,1019.3,557.0,400.0,2,0.121352,0.049277,0.0720753,0.183178,0.935178,0.00232093,0.356438
11.0,1019.3,557.0,400.0,1,0.010838,0.00796336,0.00287465,0.00741581,0.23517,0.0159863,1.41741
11.0,1019.3,557.0,400.0,2,0.120974,0.0489395,0.072034,0.183318,0.935798,0.00231349,0.356202
11.5,1019.3,557.0,400.0,1,0.0108586,0.00800093,0.00285762,0.00737791,0.235125,0.0159624,1.41769
11.5,1019.3,557.0,400.0,2,0.120636,0.0486642,0.0719718,0.183399,0.936428,0.00230673,0.355962
12.0,1019.3,557.0,400.0,1,0.0108796,0.00803888,0.00284076,0.00734033,0.235085,0.0159406,1.41793
12.0,1019.3,557.0,400.0,2,0.120343,0.0484565,0.071887,0.183418,0.937053,0.00230072,0.355725
12.5,1019.3,557.0,400.0,1,0.0109012,0.00807719,0.00282398,0.00730289,0.235051,0.0159212,1.41813
12.5,1019.3,557.0,400.0,2,0.120099,0.0483209,0.0717785,0.183373,0.937656,0.00229555,0.355497
13.0,1019.3,557.0,400.0,1,0.0109235,0.00811612,0.00280735,0.00726575,0.235023,0.015904,1.4183
13.0,1019.3,557.0,400.0,2,0.119903,0.0482568,0.0716465,0.183265,0.938228,0.00229119,0.35528
13.5,1019.3,557.0,400.0,1,0.0109463,0.00815547,0.00279083,0.00722879,0.235002,0.0158891,1.41843
13.5,1019.3,557.0,400.0,2,0.119755,0.0482637,0.0714912,0.183094,0.938762,0.00228765,0.355077
14.0,1019.3,557.0,400.0,1,0.0109695,0.00819506,0.00277446,0.00719216,0.234985,0.0158762,1.41853
14.0,1019.3,557.0,400.0,2,0.119648,0.0483331,0.0713146,0.182866,0.939259,0.00228482,0.35489
14.5,1019.3,557.0,400.0,1,0.0109928,0.00823466,0.00275818,0.00715568,0.234973,0.0158652,1.4186
14.5,1019.3,557.0,400.0,2,0.119572,0.0484523,0.0711202,0.18259,0.93972,0.00228255,0.354716
15.0,1019.3,557.0,400.0,1,0.0110161,0.00827413,0.00274198,0.00711934,0.234964,0.0158557,1.41866
15.0,1019.3,557.0,400.0,2,0.119519,0.0486071,0.0709114,0.182273,0.94015,0.00228064,0.354553
15.5,1019.3,557.0,400.0,1,0.0110393,0.00831337,0.00272592,0.00708329,0.234957,0.0158472,1.4187
15.5,1019.3,557.0,400.0,2,0.119477,0.0487855,0.0706913,0.181924,0.940556,0.00227895,0.3544
16.0,1019.3,557.0,400.0,1,0.0110623,0.00835229,0.00271,0.00704756,0.234951,0.0158395,1.41874
16.0,1019.3,557.0,400.0,2,0.11944,0.0489779,0.0704625,0.181549,0.940941,0.00227735,0.354255
17.5,1019.3,557.0,400.0,1,0.0111293,0.00846596,0.0026633,0.00694268,0.234937,0.0158199,1.41882
17.5,1019.3,557.0,400.0,2,0.119337,0.0495971,0.0697403,0.180314,0.941993,0.00227269,0.35386
20.0,1019.3,557.0,400.0,1,0.0112321,0.00864406,0.00258804,0.00677332,0.234914,0.015795,1.41896
20.0,1019.3,557.0,400.0,2,0.119045,0.0505864,0.0684584,0.177987,0.943518,0.00226285,0.353288
22.5,1019.3,557.0,400.0,1,0.0113279,0.00881291,0.00251497,0.00660798,0.23489,0.0157755,1.41911
