BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR)
15.0,1242.0,557.0,600.0,1,0.0105106,0.00863824,0.00187241,0.00501288,0.237764,0.0169258,1.40195
15.0,1242.0,557.0,600.0,2,0.092091,0.0464221,0.0456689,0.121424,0.942756,0.00191159,0.353573
17.5,1242.0,557.0,600.0,1,0.0106794,0.00885644,0.00182295,0.0049079,0.237692,0.0168531,1.40238
17.5,1242.0,557.0,600.0,2,0.0924606,0.0475474,0.0449131,0.120382,0.944386,0.00191238,0.352963
20.0,1242.0,557.0,600.0,1,0.0108336,0.00905671,0.00177692,0.00480923,0.237618,0.0167908,1.40281
20.0,1242.0,557.0,600.0,2,0.0926287,0.0485313,0.0440974,0.119063,0.945723,0.00190951,0.352464
22.5,1242.0,557.0,600.0,1,0.0109766,0.00924248,0.00173413,0.00471675,0.237542,0.0167362,1.40326
22.5,1242.0,557.0,600.0,2,0.0926486,0.0493986,0.04325,0.117559,0.946829,0.00190398,0.352052
25.0,1242.0,557.0,600.0,1,0.0111108,0.00941596,0.00169481,0.00463114,0.237463,0.0166872,1.40373
25.0,1242.0,557.0,600.0,2,0.0925635,0.0501692,0.0423942,0.115942,0.947748,0.00189664,0.351711
27.5,1242.0,557.0,600.0,1,0.0112373,0.00957865,0.00165863,0.00455183,0.237381,0.0166426,1.40421
27.5,1242.0,557.0,600.0,2,0.0924076,0.0508592,0.0415483,0.114272,0.948516,0.00188815,0.351426
30.0,1242.0,557.0,600.0,1,0.0113567,0.00973156,0.00162514,0.00447789,0.237295,0.0166016,1.40472
30.0,1242.0,557.0,600.0,2,0.0922088,0.0514816,0.0407272,0.112597,0.949159,0.00187904,0.351188
32.5,1242.0,557.0,600.0,1,0.0114691,0.00987479,0.0015943,0.00440939,0.237205,0.0165638,1.40525
32.5,1242.0,557.0,600.0,2,0.0919896,0.0520469,0.0399427,0.110958,0.949696,0.00186976,0.350989
35.0,1242.0,557.0,600.0,1,0.0115745,0.0100083,0.00156619,0.00434666,0.237109,0.0165288,1.40582
35.0,1242.0,557.0,600.0,2,0.0917674,0.0525637,0.0392037,0.109385,0.950145,0.00186065,0.350824
37.5,1242.0,557.0,600.0,1,0.0116748,0.010134,0.00154076,0.00428972,0.237009,0.0164951,1.40642
37.5,1242.0,557.0,600.0,2,0.0915557,0.0530393,0.0385163,0.107902,0.950517,0.00185196,0.350686
40.0,1242.0,557.0,600.0,1,0.0117706,0.0102527,0.00151789,0.00423841,0.236903,0.016462,1.40705
40.0,1242.0,557.0,600.0,2,0.0913647,0.05348,0.0378847,0.106524,0.950825,0.00184391,0.350573
42.5,1242.0,557.0,600.0,1,0.0118622,0.0103649,0.00149734,0.00419222,0.236791,0.0164291,1.40771
42.5,1242.0,557.0,600.0,2,0.0912023,0.0538912,0.0373111,0.105264,0.951078,0.00183662,0.35048
45.0,1242.0,557.0,600.0,1,0.0119499,0.0104709,0.00147897,0.00415095,0.236674,0.0163962,1.40841
45.0,1242.0,557.0,600.0,2,0.0910735,0.0542772,0.0367964,0.104128,0.951283,0.00183019,0.350404
47.5,1242.0,557.0,600.0,1,0.012034,0.0105713,0.00146269,0.00411442,0.236552,0.0163631,1.40913
47.5,1242.0,557.0,600.0,2,0.0909816,0.0546418,0.0363398,0.10312,0.951447,0.00182468,0.350344
50.0,1242.0,557.0,600.0,1,0.0121147,0.0106663,0.00144837,0.00408241,0.236425,0.0163295,1.40989
50.0,1242.0,557.0,600.0,2,0.0909276,0.0549881,0.0359395,0.102238,0.951576,0.00182009,0.350296
52.5,1242.0,557.0,600.0,1,0.0121922,0.0107563,0.00143585,0.00405457,0.236292,0.0162956,1.41068
52.5,1242.0,557.0,600.0,2,0.0909115,0.0553186,0.0355929,0.101478,0.951675,0.00181641,0.35026
55.0,1242.0,557.0,600.0,1,0.0122666,0.0108416,0.00142495,0.00403052,0.236155,0.0162612,1.4115
55.0,1242.0,557.0,600.0,2,0.0909318,0.0556354,0.0352964,0.100835,0.951747,0.0018136,0.350233
57.5,1242.0,557.0,600.0,1,0.0123381,0.0109225,0.00141552,0.0040099,0.236014,0.0162264,1.41235
57.5,1242.0,557.0,600.0,2,0.0909864,0.05594,0.0350464,0.100301,0.951797,0.00181161,0.350215
60.0,1242.0,557.0,600.0,1,0.0124068,0.0109994,0.00140739,0.00399238,0.235869,0.0161912,1.41322
60.0,1242.0,557.0,600.0,2,0.0910726,0.0562337,0.0348388,0.099867,0.951827,0.00181038,0.350204
0.0,1242.0,557.0,800.0,1,0.00918765,0.00693183,0.00225582,0.00579079,0.23818,0.0175785,1.3995
0.0,1242.0,557.0,800.0,2,0.0774155,0.0321702,0.0452453,0.110249,0.917166,0.00166852,0.363438
0.1,1242.0,557.0,800.0,1,0.00922113,0.00696609,0.00225505,0.00578916,0.238471,0.0176945,1.3978
0.1,1242.0,557.0,800.0,2,0.079634,0.0348026,0.0448313,0.109299,0.916421,0.00171155,0.363734
0.5,1242.0,557.0,800.0,1,0.00923588,0.0069918,0.00224407,0.00576921,0.238471,0.0177045,1.39779
0.5,1242.0,557.0,800.0,2,0.0809755,0.0358635,0.045112,0.110498,0.917863,0.00173661,0.363162
1.0,1242.0,557.0,800.0,1,0.00926175,0.00703153,0.00223022,0.00574401,0.238426,0.0176878,1.39806
1.0,1242.0,557.0,800.0,2,0.0822728,0.0367389,0.0455339,0.112164,0.919721,0.00176037,0.362429
2.0,1242.0,557.0,800.0,1,0.00934254,0.00714177,0.00220076,0.00568766,0.238355,0.0176341,1.39848
2.0,1242.0,557.0,800.0,2,0.0843847,0.0382055,0.0461791,0.114872,0.922983,0.00179826,0.361148
3.0,1242.0,557.0,800.0,1,0.00944616,0.00727554,0.00217062,0.00562822,0.238307,0.0175691,1.39876
3.0,1242.0,557.0,800.0,2,0.0861606,0.0395203,0.0466403,0.116998,0.925778,0.00182942,0.360057
4.0,1242.0,557.0,800.0,1,0.00955949,0.00741797,0.00214152,0.00557018,0.23827,0.0174997,1.39898
4.0,1242.0,557.0,800.0,2,0.0876441,0.0406913,0.0469528,0.118653,0.928196,0.00185485,0.35912
5.0,1242.0,557.0,800.0,1,0.00967461,0.00756116,0.00211344,0.00551377,0.238237,0.0174306,1.39917
5.0,1242.0,557.0,800.0,2,0.0888971,0.0417467,0.0471504,0.119941,0.930309,0.00187582,0.358304
6.0,1242.0,557.0,800.0,1,0.00978747,0.00770111,0.00208636,0.00545907,0.238206,0.0173644,1.39935
6.0,1242.0,557.0,800.0,2,0.0899638,0.0427067,0.047257,0.120935,0.932174,0.00189323,0.357587
7.0,1242.0,557.0,800.0,1,0.00989604,0.00783581,0.00206022,0.005406,0.238177,0.017302,1.39952
7.0,1242.0,557.0,800.0,2,0.0908767,0.0435865,0.0472901,0.121687,0.93383,0.00190771,0.356953
8.0,1242.0,557.0,800.0,1,0.00999934,0.00796433,0.00203501,0.00535459,0.238147,0.017244,1.3997
8.0,1242.0,557.0,800.0,2,0.0916601,0.0443974,0.0472627,0.122238,0.93531,0.00191978,0.356388
9.0,1242.0,557.0,800.0,1,0.0100971,0.00808657,0.00201056,0.00530445,0.238116,0.0171904,1.39988
9.0,1242.0,557.0,800.0,2,0.092333,0.0451483,0.0471847,0.122618,0.93664,0.00192978,0.355882
10.0,1242.0,557.0,800.0,1,0.0101898,0.00820281,0.001987,0.00525599,0.238086,0.0171409,1.40005
10.0,1242.0,557.0,800.0,2,0.0929109,0.0458465,0.0470643,0.122853,0.937841,0.00193802,0.355426
11.0,1242.0,557.0,800.0,1,0.0102778,0.00831352,0.00196429,0.00520914,0.238055,0.0170949,1.40024
11.0,1242.0,557.0,800.0,2,0.0934058,0.046498,0.0469079,0.122961,0.93893,0.00194472,0.355014
12.5,1242.0,557.0,800.0,1,0.0104009,0.00846914,0.00193174,0.00514182,0.238008,0.0170327,1.40052
12.5,1242.0,557.0,800.0,2,0.0940047,0.0473915,0.0466131,0.122912,0.94037,0.00195214,0.35447
15.0,1242.0,557.0,800.0,1,0.0105863,0.00870531,0.00188096,0.00503621,0.237926,0.0169438,1.401
15.0,1242.0,557.0,800.0,2,0.0947137,0.0487051,0.0460086,0.122407,0.942364,0.00195928,0.35372
17.5,1242.0,557.0,800.0,1,0.0107554,0.00892283,0.00183258,0.00493419,0.237846,0.0168677,1.40147
17.5,1242.0,557.0,800.0,2,0.0951737,0.0498594,0.0453143,0.121531,0.94401,0.00196173,0.353104
20.0,1242.0,557.0,800.0,1,0.0109099,0.00912226,0.00178759,0.00483842,0.237765,0.0168022,1.40195
20.0,1242.0,557.0,800.0,2,0.0954277,0.0508709,0.0445568,0.120371,0.945363,0.00196043,0.352598
22.5,1242.0,557.0,800.0,1,0.0110531,0.00930726,0.0017458,0.00474869,0.237682,0.0167447,1.40244
22.5,1242.0,557.0,800.0,2,0.0955294,0.0517646,0.0437647,0.119016,0.946481,0.00195641,0.352182
25.0,1242.0,557.0,800.0,1,0.0111873,0.00947997,0.00170733,0.0046655,0.237596,0.0166929,1.40294
25.0,1242.0,557.0,800.0,2,0.0955218,0.0525608,0.042961,0.117541,0.947413,0.00195049,0.351835
27.5,1242.0,557.0,800.0,1,0.0113139,0.00964191,0.00167196,0.00458846,0.237508,0.0166456,1.40346
27.5,1242.0,557.0,800.0,2,0.0954392,0.0532755,0.0421637,0.116004,0.948192,0.00194334,0.351546
30.0,1242.0,557.0,800.0,1,0.0114334,0.00979411,0.00163925,0.0045167,0.237416,0.016602,1.40401
30.0,1242.0,557.0,800.0,2,0.0953092,0.0539216,0.0413876,0.114454,0.948846,0.00193548,0.351304
32.5,1242.0,557.0,800.0,1,0.0115458,0.00993668,0.00160909,0.00445011,0.23732,0.0165619,1.40458
32.5,1242.0,557.0,800.0,2,0.095154,0.0545097,0.0406443,0.112928,0.949395,0.00192736,0.351101
35.0,1242.0,557.0,800.0,1,0.0116512,0.0100697,0.00158155,0.00438907,0.237219,0.0165246,1.40517
35.0,1242.0,557.0,800.0,2,0.0949909,0.0550484,0.0399425,0.111459,0.949854,0.00191931,0.350931
37.5,1242.0,557.0,800.0,1,0.0117514,0.0101948,0.00155661,0.00433357,0.237113,0.0164888,1.4058
37.5,1242.0,557.0,800.0,2,0.0948331,0.0555449,0.0392882,0.110069,0.950237,0.00191159,0.35079
40.0,1242.0,557.0,800.0,1,0.0118471,0.010313,0.00153415,0.00428351,0.237002,0.0164537,1.40646
40.0,1242.0,557.0,800.0,2,0.0946911,0.0560054,0.0386857,0.108774,0.950556,0.0019044,0.350672
42.5,1242.0,557.0,800.0,1,0.0119387,0.0104248,0.00151395,0.00423842,0.236887,0.016419,1.40714
42.5,1242.0,557.0,800.0,2,0.0945727,0.0564354,0.0381373,0.107586,0.950819,0.00189787,0.350575
45.0,1242.0,557.0,800.0,1,0.0120263,0.0105305,0.00149585,0.00419803,0.236766,0.0163845,1.40786
45.0,1242.0,557.0,800.0,2,0.0944832,0.0568391,0.037644,0.106513,0.951035,0.00189211,0.350495
47.5,1242.0,557.0,800.0,1,0.0121103,0.0106306,0.00147977,0.00416219,0.23664,0.0163499,1.40861
47.5,1242.0,557.0,800.0,2,0.0944258,0.0572204,0.0372055,0.105558,0.951211,0.00188717,0.350431
50.0,1242.0,557.0,800.0,1,0.012191,0.0107254,0.00146558,0.0041307,0.23651,0.0163151,1.40939
50.0,1242.0,557.0,800.0,2,0.0944023,0.0575823,0.03682,0.104721,0.951351,0.00188307,0.350379
52.5,1242.0,557.0,800.0,1,0.0122684,0.0108152,0.00145315,0.00410325,0.236374,0.01628,1.41019
52.5,1242.0,557.0,800.0,2,0.0944128,0.0579274,0.0364854,0.103999,0.95146,0.00187981,0.350339
55.0,1242.0,557.0,800.0,1,0.0123427,0.0109004,0.0014423,0.00407948,0.236235,0.0162446,1.41103
55.0,1242.0,557.0,800.0,2,0.0944562,0.0582578,0.0361985,0.103387,0.951544,0.00187735,0.350308
57.5,1242.0,557.0,800.0,1,0.0124142,0.0109813,0.00143287,0.00405905,0.236091,0.0162089,1.41188
57.5,1242.0,557.0,800.0,2,0.094531,0.058575,0.035956,0.102878,0.951604,0.00187565,0.350286
60.0,1242.0,557.0,800.0,1,0.0124829,0.0110582,0.00142473,0.00404164,0.235944,0.016173,1.41277
60.0,1242.0,557.0,800.0,2,0.0946347,0.0588806,0.0357541,0.102464,0.951645,0.00187465,0.350271
0.0,1242.0,557.0,1000.0,1,0.00925669,0.00699849,0.0022582,0.00579618,0.238422,0.017633,1.39808
0.0,1242.0,557.0,1000.0,2,0.0792884,0.0341817,0.0451067,0.109911,0.916458,0.00170242,0.363719
0.1,1242.0,557.0,1000.0,1,0.0092897,0.00703236,0.00225734,0.00579439,0.238703,0.0177458,1.39643
0.1,1242.0,557.0,1000.0,2,0.0815064,0.0368099,0.0446966,0.108972,0.915727,0.00174546,0.364009
0.5,1242.0,557.0,1000.0,1,0.00930444,0.00705795,0.00224649,0.00577485,0.238699,0.0177536,1.39646
0.5,1242.0,557.0,1000.0,2,0.0828794,0.0378826,0.0449968,0.110226,0.917197,0.00177111,0.363426
1.0,1242.0,557.0,1000.0,1,0.00933058,0.00709778,0.0022328,0.00575022,0.238649,0.0177346,1.39675
1.0,1242.0,557.0,1000.0,2,0.0842163,0.0387738,0.0454426,0.11196,0.919086,0.0017956,0.362679
2.0,1242.0,557.0,1000.0,1,0.00941228,0.00720861,0.00220367,0.00569492,0.23857,0.0176768,1.39722
2.0,1242.0,557.0,1000.0,2,0.0863972,0.0402671,0.0461301,0.114787,0.922398,0.00183474,0.361377
3.0,1242.0,557.0,1000.0,1,0.00951691,0.00734302,0.00217389,0.00563658,0.238515,0.0176082,1.39754
3.0,1242.0,557.0,1000.0,2,0.0882359,0.0416063,0.0466296,0.117021,0.925233,0.00186704,0.360269
4.0,1242.0,557.0,1000.0,1,0.0096311,0.00748593,0.00214517,0.0055797,0.238472,0.0175355,1.39779
4.0,1242.0,557.0,1000.0,2,0.0897767,0.042799,0.0469777,0.118776,0.927683,0.00189351,0.359318
5.0,1242.0,557.0,1000.0,1,0.00974693,0.00762942,0.00211751,0.00552449,0.238433,0.0174636,1.39802
5.0,1242.0,557.0,1000.0,2,0.0910829,0.0438741,0.0472088,0.120156,0.929822,0.00191543,0.358491
6.0,1242.0,557.0,1000.0,1,0.00986032,0.00776947,0.00209085,0.00547101,0.238397,0.0173949,1.39823
6.0,1242.0,557.0,1000.0,2,0.0921996,0.0448522,0.0473474,0.121238,0.931708,0.00193374,0.357766
7.0,1242.0,557.0,1000.0,1,0.00996929,0.00790414,0.00206514,0.00541919,0.238363,0.0173302,1.39843
7.0,1242.0,557.0,1000.0,2,0.09316,0.0457489,0.0474111,0.122074,0.933383,0.00194909,0.357124
8.0,1242.0,557.0,1000.0,1,0.0100729,0.00803252,0.00204034,0.00536896,0.238328,0.0172702,1.39863
8.0,1242.0,557.0,1000.0,2,0.0939888,0.0465755,0.0474133,0.122706,0.93488,0.00196198,0.356552
9.0,1242.0,557.0,1000.0,1,0.0101709,0.00815454,0.00201633,0.00532004,0.238293,0.0172148,1.39884
9.0,1242.0,557.0,1000.0,2,0.0947054,0.0473414,0.0473641,0.123165,0.936225,0.00197277,0.35604
10.0,1242.0,557.0,1000.0,1,0.0102637,0.00827054,0.00199321,0.00527283,0.238259,0.0171635,1.39904
10.0,1242.0,557.0,1000.0,2,0.0953255,0.0480538,0.0472717,0.123476,0.937438,0.00198178,0.355579
11.0,1242.0,557.0,1000.0,1,0.0103519,0.00838096,0.00197094,0.00522723,0.238224,0.0171159,1.39924
11.0,1242.0,557.0,1000.0,2,0.0958614,0.0487188,0.0471425,0.123659,0.938539,0.00198922,0.355162
12.5,1242.0,557.0,1000.0,1,0.0104752,0.00853612,0.00193905,0.00516175,0.238171,0.0170514,1.39956
12.5,1242.0,557.0,1000.0,2,0.0965179,0.0496309,0.046887,0.123716,0.939994,0.00199769,0.354612
15.0,1242.0,557.0,1000.0,1,0.0106609,0.00877151,0.00188939,0.00505922,0.238081,0.0169589,1.40008
15.0,1242.0,557.0,1000.0,2,0.0973162,0.0509724,0.0463438,0.123377,0.942009,0.00200645,0.353854
17.5,1242.0,557.0,1000.0,1,0.0108302,0.00898812,0.00184206,0.00496011,0.237992,0.0168796,1.4006
17.5,1242.0,557.0,1000.0,2,0.0978647,0.0521551,0.0457096,0.122664,0.943672,0.00201052,0.35323
20.0,1242.0,557.0,1000.0,1,0.0109849,0.00918684,0.00179809,0.00486717,0.237904,0.0168111,1.40113
20.0,1242.0,557.0,1000.0,2,0.0982027,0.0531936,0.0450091,0.121658,0.945041,0.00201075,0.352718
22.5,1242.0,557.0,1000.0,1,0.0111283,0.00937105,0.00175726,0.00478011,0.237814,0.0167506,1.40166
22.5,1242.0,557.0,1000.0,2,0.0983837,0.0541131,0.0442706,0.12045,0.946175,0.00200817,0.352296
25.0,1242.0,557.0,1000.0,1,0.0112626,0.00954296,0.00171963,0.00469923,0.237722,0.0166961,1.4022
25.0,1242.0,557.0,1000.0,2,0.0984517,0.0549341,0.0435176,0.119113,0.94712,0.00200362,0.351944
27.5,1242.0,557.0,1000.0,1,0.0113892,0.00970414,0.00168505,0.00462442,0.237627,0.0166462,1.40276
27.5,1242.0,557.0,1000.0,2,0.0984403,0.0556726,0.0427676,0.117705,0.947913,0.00199776,0.35165
30.0,1242.0,557.0,1000.0,1,0.0115087,0.00985562,0.0016531,0.0045548,0.237529,0.0166001,1.40334
30.0,1242.0,557.0,1000.0,2,0.098377,0.0563417,0.0420353,0.116275,0.948579,0.0019911,0.351403
32.5,1242.0,557.0,1000.0,1,0.0116211,0.00999752,0.00162359,0.00449009,0.237427,0.0165576,1.40394
32.5,1242.0,557.0,1000.0,2,0.0982839,0.056952,0.0413319,0.114861,0.949139,0.0019841,0.351195
35.0,1242.0,557.0,1000.0,1,0.0117265,0.0101299,0.00159664,0.00443072,0.237321,0.0165181,1.40457
35.0,1242.0,557.0,1000.0,2,0.0981783,0.0575119,0.0406663,0.113492,0.949611,0.00197707,0.351021
37.5,1242.0,557.0,1000.0,1,0.0118267,0.0102545,0.00157217,0.00437664,0.237211,0.0164802,1.40522
37.5,1242.0,557.0,1000.0,2,0.0980731,0.0580286,0.0400444,0.112193,0.950006,0.00197028,0.350875
40.0,1242.0,557.0,1000.0,1,0.0119223,0.0103722,0.00155012,0.00432781,0.237096,0.0164433,1.4059
40.0,1242.0,557.0,1000.0,2,0.0979789,0.0585084,0.0394705,0.110979,0.950336,0.00196392,0.350753
42.5,1242.0,557.0,1000.0,1,0.0120138,0.0104836,0.00153027,0.00428383,0.236976,0.0164069,1.40661
42.5,1242.0,557.0,1000.0,2,0.0979035,0.0589566,0.0389469,0.109862,0.950612,0.00195813,0.350651
45.0,1242.0,557.0,1000.0,1,0.0121014,0.0105889,0.00151246,0.00424434,0.236851,0.0163708,1.40735
45.0,1242.0,557.0,1000.0,2,0.0978525,0.0593776,0.0384749,0.108852,0.95084,0.00195301,0.350567
47.5,1242.0,557.0,1000.0,1,0.0121853,0.0106887,0.00149657,0.0042092,0.236722,0.0163348,1.40812
47.5,1242.0,557.0,1000.0,2,0.0978294,0.0597751,0.0380543,0.10795,0.951027,0.00194864,0.350498
50.0,1242.0,557.0,1000.0,1,0.0122658,0.0107833,0.00148253,0.00417826,0.236589,0.0162987,1.40892
50.0,1242.0,557.0,1000.0,2,0.0978361,0.0601522,0.0376838,0.107158,0.951178,0.00194502,0.350443
52.5,1242.0,557.0,1000.0,1,0.0123432,0.010873,0.00147019,0.00415121,0.236451,0.0162625,1.40974
52.5,1242.0,557.0,1000.0,2,0.097873,0.0605116,0.0373615,0.106474,0.951299,0.00194217,0.350398
55.0,1242.0,557.0,1000.0,1,0.0124175,0.0109581,0.0014594,0.00412775,0.236308,0.0162261,1.41059
55.0,1242.0,557.0,1000.0,2,0.0979397,0.0608552,0.0370845,0.105893,0.951394,0.00194005,0.350363
57.5,1242.0,557.0,1000.0,1,0.0124888,0.0110388,0.00145,0.00410755,0.236162,0.0161895,1.41146
57.5,1242.0,557.0,1000.0,2,0.0980348,0.061185,0.0368498,0.10541,0.951466,0.00193864,0.350337
60.0,1242.0,557.0,1000.0,1,0.0125575,0.0111157,0.00144186,0.00409028,0.236013,0.0161528,1.41235
60.0,1242.0,557.0,1000.0,2,0.0981562,0.0615022,0.036654,0.105018,0.951517,0.00193788,0.350318
0.0,1242.0,557.0,1200.0,1,0.00932522,0.00706474,0.00226048,0.00580137,0.238655,0.0176844,1.39671
0.0,1242.0,557.0,1200.0,2,0.0811507,0.0361811,0.0449697,0.109578,0.915777,0.00173607,0.36399
0.1,1242.0,557.0,1200.0,1,0.00935777,0.00709823,0.00225954,0.00579942,0.238929,0.017794,1.39512
0.1,1242.0,557.0,1200.0,2,0.0833683,0.0388049,0.0445634,0.108648,0.91506,0.00177913,0.364275
0.5,1242.0,557.0,1200.0,1,0.00937251,0.0071237,0.00224881,0.0057803,0.238919,0.0177997,1.39517
0.5,1242.0,557.0,1200.0,2,0.0847727,0.0398895,0.0448832,0.109958,0.916558,0.00180535,0.363679
1.0,1242.0,557.0,1200.0,1,0.00939891,0.00716361,0.0022353,0.00575624,0.238864,0.0177785,1.39549
1.0,1242.0,557.0,1200.0,2,0.0861492,0.0407966,0.0453527,0.11176,0.918479,0.00183057,0.362919
2.0,1242.0,557.0,1200.0,1,0.00948148,0.00727498,0.0022065,0.005702,0.238777,0.0177167,1.396
2.0,1242.0,557.0,1200.0,2,0.0883987,0.0423165,0.0460822,0.114705,0.921841,0.00187095,0.361595
3.0,1242.0,557.0,1200.0,1,0.00958707,0.00740999,0.00217708,0.00564477,0.238716,0.0176443,1.39636
3.0,1242.0,557.0,1200.0,2,0.0902999,0.0436798,0.0466201,0.117046,0.924716,0.00190437,0.360471
4.0,1242.0,557.0,1200.0,1,0.00970207,0.00755333,0.00214874,0.00558902,0.238666,0.0175685,1.39665
4.0,1242.0,557.0,1200.0,2,0.0918975,0.044894,0.0470034,0.118899,0.927198,0.00193186,0.359506
5.0,1242.0,557.0,1200.0,1,0.00981855,0.00769706,0.00212149,0.00553502,0.238622,0.0174938,1.39691
5.0,1242.0,557.0,1200.0,2,0.0932563,0.0459886,0.0472677,0.120372,0.929364,0.00195473,0.358668
6.0,1242.0,557.0,1200.0,1,0.00993242,0.00783718,0.00209525,0.00548276,0.238581,0.0174226,1.39715
6.0,1242.0,557.0,1200.0,2,0.0944224,0.0469847,0.0474378,0.12154,0.931272,0.00197393,0.357933
7.0,1242.0,557.0,1200.0,1,0.0100418,0.00797178,0.00206998,0.00543218,0.238541,0.0173558,1.39738
7.0,1242.0,557.0,1200.0,2,0.0954297,0.0478979,0.0475318,0.12246,0.932967,0.00199012,0.357283
8.0,1242.0,557.0,1200.0,1,0.0101456,0.00809997,0.00204558,0.00538309,0.238502,0.0172938,1.39761
8.0,1242.0,557.0,1200.0,2,0.0963032,0.0487401,0.0475631,0.123172,0.93448,0.00200381,0.356704
9.0,1242.0,557.0,1200.0,1,0.0102438,0.00822176,0.00202199,0.0053354,0.238463,0.0172365,1.39784
9.0,1242.0,557.0,1200.0,2,0.0970629,0.0495207,0.0475422,0.123709,0.93584,0.00201538,0.356186
10.0,1242.0,557.0,1200.0,1,0.0103368,0.00833748,0.00199932,0.00528943,0.238424,0.0171835,1.39807
10.0,1242.0,557.0,1200.0,2,0.0977244,0.0502471,0.0474774,0.124095,0.937067,0.00202513,0.35572
11.0,1242.0,557.0,1200.0,1,0.0104251,0.0084476,0.00197749,0.00524507,0.238385,0.0171343,1.3983
11.0,1242.0,557.0,1200.0,2,0.0983005,0.0509255,0.0473751,0.124351,0.93818,0.0020333,0.355298
12.5,1242.0,557.0,1200.0,1,0.0105485,0.00860226,0.00194625,0.0051814,0.238327,0.0170675,1.39864
12.5,1242.0,557.0,1200.0,2,0.0990136,0.0518556,0.047158,0.124512,0.939651,0.00204279,0.354742
15.0,1242.0,557.0,1200.0,1,0.0107345,0.00883682,0.00189767,0.00508188,0.238228,0.0169715,1.39922
15.0,1242.0,557.0,1200.0,2,0.0998997,0.0532246,0.0466751,0.124337,0.941687,0.00205314,0.353974
17.5,1242.0,557.0,1200.0,1,0.010904,0.00905263,0.0018514,0.00498567,0.238132,0.0168889,1.39978
17.5,1242.0,557.0,1200.0,2,0.100534,0.0544349,0.0460991,0.123782,0.943372,0.00205875,0.353343
20.0,1242.0,557.0,1200.0,1,0.0110589,0.0092505,0.00180844,0.00489552,0.238036,0.0168174,1.40035
20.0,1242.0,557.0,1200.0,2,0.100954,0.0554998,0.0454543,0.122927,0.944757,0.00206047,0.352824
22.5,1242.0,557.0,1200.0,1,0.0112024,0.00943385,0.00176851,0.00481095,0.237939,0.0167541,1.40092
22.5,1242.0,557.0,1200.0,2,0.101213,0.0564445,0.0447684,0.121861,0.945907,0.00205929,0.352396
25.0,1242.0,557.0,1200.0,1,0.0113367,0.00960499,0.00173169,0.00473237,0.23784,0.0166969,1.4015
25.0,1242.0,557.0,1200.0,2,0.101354,0.0572895,0.0440644,0.120658,0.946868,0.00205606,0.352038
27.5,1242.0,557.0,1200.0,1,0.0114633,0.00976539,0.0016979,0.00465976,0.237739,0.0166445,1.4021
27.5,1242.0,557.0,1200.0,2,0.101412,0.0580512,0.0433604,0.119376,0.947675,0.00205143,0.351738
30.0,1242.0,557.0,1200.0,1,0.0115828,0.00991614,0.0016667,0.00459223,0.237636,0.016596,1.40271
30.0,1242.0,557.0,1200.0,2,0.101413,0.0587427,0.0426706,0.118063,0.948355,0.00204594,0.351486
32.5,1242.0,557.0,1200.0,1,0.0116952,0.0100574,0.00163784,0.00452938,0.237529,0.0165511,1.40334
32.5,1242.0,557.0,1200.0,2,0.101381,0.0593744,0.0420061,0.116756,0.948929,0.00204,0.351273
35.0,1242.0,557.0,1200.0,1,0.0118006,0.0101891,0.00161145,0.00447164,0.237418,0.0165095,1.404
35.0,1242.0,557.0,1200.0,2,0.101331,0.0599549,0.0413758,0.115486,0.949413,0.00203395,0.351094
37.5,1242.0,557.0,1200.0,1,0.0119007,0.0103132,0.00158746,0.00441897,0.237303,0.0164697,1.40468
37.5,1242.0,557.0,1200.0,2,0.101277,0.0604912,0.0407855,0.114275,0.949821,0.00202805,0.350943
40.0,1242.0,557.0,1200.0,1,0.0119962,0.0104304,0.00156581,0.00437136,0.237183,0.016431,1.40538
40.0,1242.0,557.0,1200.0,2,0.101229,0.0609897,0.0402395,0.11314,0.950165,0.00202249,0.350816
42.5,1242.0,557.0,1200.0,1,0.0120877,0.0105413,0.00154632,0.00432846,0.237059,0.0163929,1.40612
42.5,1242.0,557.0,1200.0,2,0.101196,0.0614556,0.0397404,0.112094,0.950453,0.00201742,0.35071
45.0,1242.0,557.0,1200.0,1,0.0121751,0.0106464,0.00152878,0.00428988,0.236931,0.0163553,1.40688
45.0,1242.0,557.0,1200.0,2,0.101183,0.0618933,0.0392894,0.111145,0.950693,0.00201293,0.350621
47.5,1242.0,557.0,1200.0,1,0.012259,0.0107459,0.00151312,0.00425547,0.236799,0.0163179,1.40767
47.5,1242.0,557.0,1200.0,2,0.101193,0.0623066,0.0388867,0.110296,0.950892,0.0020091,0.350548
50.0,1242.0,557.0,1200.0,1,0.0123394,0.0108402,0.00149923,0.00422508,0.236662,0.0162806,1.40848
50.0,1242.0,557.0,1200.0,2,0.10123,0.0626986,0.0385313,0.109549,0.951056,0.00200596,0.350488
52.5,1242.0,557.0,1200.0,1,0.0124167,0.0109297,0.00148699,0.00419848,0.236521,0.0162433,1.40932
52.5,1242.0,557.0,1200.0,2,0.101293,0.0630719,0.0382214,0.108903,0.951189,0.00200351,0.350439
